,year,d14c,sig_d14c,id
6070,1406.0,-1.4,2.0,Intcal20
6071,1405.0,-3.5,1.9,Intcal20
6072,1405.0,-5.8,2.0,Intcal20
6073,1404.0,-4.5,2.0,Intcal20
6074,1403.0,-3.8,2.1,Intcal20
6075,1402.0,-2.8,1.9,Intcal20
6076,1402.0,-7.6,2.3,Intcal20
6077,1401.0,-4.4,1.9,Intcal20
6078,1400.0,-3.1,1.7,Intcal20
6079,1399.0,-3.1,1.9,Intcal20
6080,1399.0,-2.8,1.7,Intcal20
6081,1398.0,-3.6,1.7,Intcal20
6082,1397.0,-2.9,1.9,Intcal20
6083,1396.0,-6.8,1.9,Intcal20
6084,1396.0,-5.0,1.7,Intcal20
6085,1395.0,-8.8,1.7,Intcal20
6086,1394.0,-7.2,1.7,Intcal20
6087,1393.0,-6.3,1.9,Intcal20
6088,1393.0,-6.7,1.9,Intcal20
6089,1392.0,-6.8,1.7,Intcal20
6090,1391.0,-10.3,1.8,Intcal20
6091,1390.0,-9.0,1.9,Intcal20
6092,1390.0,-6.9,1.7,Intcal20
6093,1389.0,-9.8,1.8,Intcal20
6094,1388.0,-9.9,1.7,Intcal20
6095,1387.0,-8.5,1.9,Intcal20
6096,1387.0,-10.3,1.7,Intcal20
6097,1386.0,-12.7,1.8,Intcal20
6098,1385.0,-12.2,1.7,Intcal20
6099,1384.0,-11.6,1.8,Intcal20
6100,1384.0,-7.2,1.7,Intcal20
6101,1383.0,-8.8,1.7,Intcal20
6102,1382.0,-11.0,1.7,Intcal20
6103,1381.0,-10.4,1.7,Intcal20
6104,1381.0,-8.7,1.7,Intcal20
6105,1380.0,-10.4,1.7,Intcal20
